Age,Agency_Code,Type,Claimed,Commision,Channel,Duration,Sales,Product Name,Destination
36,EPX,Travel Agency,No,0,Online,123,52,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,25,10,Cancellation Plan,ASIA
35,C2B,Airlines,Yes,54,Online,367,216,Silver Plan,ASIA
60,JZI,Airlines,No,7.7,Online,8,22,Bronze Plan,ASIA
23,C2B,Airlines,No,11.86,Online,14,47.45,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,12,15,Cancellation Plan,ASIA
44,JZI,Airlines,No,58.45,Online,36,167,Bronze Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,45,106,Customised Plan,ASIA
56,C2B,Airlines,Yes,12.13,Online,17,48.5,Silver Plan,ASIA
42,C2B,Airlines,No,12.38,Online,17,49.5,Silver Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,55,100,Customised Plan,EUROPE
37,C2B,Airlines,No,49.6,Online,0,124,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,107,88,Customised Plan,EUROPE
34,C2B,Airlines,No,9.2,Online,33,23,Bronze Plan,ASIA
53,C2B,Airlines,No,72.94,Online,368,291.75,Silver Plan,ASIA
48,C2B,Airlines,No,1.83,Online,3,5.23,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,72,93,Customised Plan,EUROPE
35,EPX,Travel Agency,No,0,Online,8,10,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,29,101,Customised Plan,EUROPE
39,C2B,Airlines,Yes,83.25,Online,365,333,Gold Plan,ASIA
29,C2B,Airlines,Yes,5,Online,19,20,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,8,11,Cancellation Plan,ASIA
48,CWT,Travel Agency,Yes,32.68,Online,8,86,Gold Plan,EUROPE
54,JZI,Airlines,No,9.1,Online,20,26,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,25,112,Customised Plan,ASIA
31,CWT,Travel Agency,Yes,71.28,Online,41,118.8,Customised Plan,EUROPE
28,C2B,Airlines,Yes,6.75,Online,10,27,Bronze Plan,ASIA
53,C2B,Airlines,No,5.63,Online,5,22.5,Silver Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,5,46,Customised Plan,ASIA
54,CWT,Travel Agency,Yes,27.3,Online,37,161,Gold Plan,ASIA
55,C2B,Airlines,No,97.34,Online,385,389.35,Gold Plan,ASIA
72,C2B,Airlines,Yes,63.21,Online,364,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,59,20,Customised Plan,ASIA
31,CWT,Travel Agency,No,71.28,Online,78,118.8,Customised Plan,Americas
36,EPX,Travel Agency,Yes,0,Online,10,56,Customised Plan,ASIA
43,JZI,Airlines,No,6.3,Online,3,18,Bronze Plan,ASIA
23,C2B,Airlines,Yes,6.75,Online,10,27,Bronze Plan,ASIA
35,EPX,Travel Agency,No,34,Online,8,209.6,Cancellation Plan,ASIA
48,C2B,Airlines,No,3.92,Online,27,11.19,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,77,28,Customised Plan,ASIA
71,CWT,Travel Agency,Yes,100.98,Online,73,168.3,Customised Plan,Americas
49,C2B,Airlines,No,7.64,Online,128,30.55,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,84,22,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,24,33,Customised Plan,ASIA
58,CWT,Travel Agency,No,11.88,Online,15,19.8,Customised Plan,EUROPE
54,JZI,Airlines,No,9.1,Online,11,26,Bronze Plan,ASIA
25,C2B,Airlines,No,3.38,Online,3,13.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,66,113,Cancellation Plan,EUROPE
33,C2B,Airlines,Yes,11.88,Online,10,47.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,3,31,Customised Plan,ASIA
43,JZI,Airlines,No,6.3,Online,2,18,Bronze Plan,ASIA
41,JZI,Airlines,No,15.4,Online,67,44,Bronze Plan,ASIA
43,C2B,Airlines,Yes,20.38,Online,45,81.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,6,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,218,21,Customised Plan,ASIA
48,C2B,Airlines,No,3.01,Online,78,10.74,Customised Plan,ASIA
40,C2B,Airlines,No,15.5,Online,12,62,Silver Plan,ASIA
63,JZI,Airlines,No,7.7,Online,8,22,Bronze Plan,ASIA
24,C2B,Airlines,No,20.38,Online,385,81.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,31,0,Cancellation Plan,ASIA
30,C2B,Airlines,Yes,11.38,Online,19,45.5,Bronze Plan,ASIA
26,C2B,Airlines,No,5.25,Online,90,21,Bronze Plan,ASIA
59,C2B,Airlines,No,41.25,Online,78,165,Bronze Plan,ASIA
31,CWT,Travel Agency,Yes,23.76,Online,7,39.6,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,31,80,Cancellation Plan,EUROPE
23,EPX,Travel Agency,No,0,Online,4,10,Cancellation Plan,ASIA
40,JZI,Airlines,No,7.7,Online,40,22,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,23,26,Customised Plan,ASIA
45,EPX,Travel Agency,Yes,0,Online,51,112,Customised Plan,Americas
65,CWT,Travel Agency,No,10.5,Offline,48,30,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,389,62,Customised Plan,Americas
31,C2B,Airlines,Yes,72.94,Online,365,291.75,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,49,38,Customised Plan,ASIA
28,CWT,Travel Agency,Yes,17.82,Online,12,29.7,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,20,Cancellation Plan,ASIA
52,C2B,Airlines,Yes,63.21,Online,369,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,63,51,Customised Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,70,20,Customised Plan,ASIA
20,C2B,Airlines,No,23.75,Online,79,95,Silver Plan,ASIA
46,C2B,Airlines,Yes,63.21,Online,365,252.85,Silver Plan,ASIA
34,JZI,Airlines,No,48.3,Online,83,138,Bronze Plan,Americas
36,EPX,Travel Agency,Yes,0,Online,57,65,Cancellation Plan,Americas
36,EPX,Travel Agency,Yes,0,Online,47,20,Cancellation Plan,ASIA
54,JZI,Airlines,No,7.7,Online,46,22,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,28,12,Cancellation Plan,ASIA
27,C2B,Airlines,Yes,7.5,Online,4,30,Silver Plan,ASIA
35,C2B,Airlines,Yes,8.38,Online,13,33.5,Bronze Plan,ASIA
36,JZI,Airlines,No,7.7,Online,25,22,Bronze Plan,ASIA
32,CWT,Travel Agency,No,47.52,Online,10,79.2,Customised Plan,Americas
37,CWT,Travel Agency,No,23.76,Online,22,39.6,Customised Plan,ASIA
47,EPX,Travel Agency,No,0,Online,13,10,Cancellation Plan,ASIA
48,C2B,Airlines,No,0.38,Online,276,1.35,Customised Plan,ASIA
27,C2B,Airlines,Yes,46.96,Online,368,187.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,36,32,Cancellation Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,35,85,Customised Plan,EUROPE
28,CWT,Travel Agency,No,6.75,Online,3,42,Silver Plan,ASIA
30,C2B,Airlines,Yes,5.25,Online,6,21,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,75,95,Customised Plan,EUROPE
30,EPX,Travel Agency,No,0,Online,10,10,Cancellation Plan,ASIA
38,CWT,Travel Agency,Yes,30.55,Online,29,47,Silver Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,139,42,Customised Plan,Americas
23,EPX,Travel Agency,No,0,Online,8,59,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,55,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,24,20,Customised Plan,ASIA
23,EPX,Travel Agency,No,0,Online,101,65,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,12,20,Customised Plan,ASIA
49,C2B,Airlines,No,6.75,Online,11,27,Bronze Plan,ASIA
11,C2B,Airlines,No,15.75,Online,27,63,Silver Plan,ASIA
63,EPX,Travel Agency,No,0,Online,9,12,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,10,80,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,12,11,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,26,13,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,83,55,Cancellation Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,63,10,Cancellation Plan,ASIA
26,C2B,Airlines,Yes,70.2,Online,398,280.8,Silver Plan,ASIA
24,EPX,Travel Agency,No,0,Online,11,27,Customised Plan,ASIA
42,EPX,Travel Agency,No,0,Online,28,10,Cancellation Plan,Americas
36,EPX,Travel Agency,Yes,0,Online,20,66,Customised Plan,ASIA
41,C2B,Airlines,Yes,63.21,Online,364,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,29,30,Cancellation Plan,ASIA
40,C2B,Airlines,Yes,7.25,Online,4,29,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,14,27,Customised Plan,ASIA
24,CWT,Travel Agency,Yes,95.04,Online,19,158.4,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,64,31,Customised Plan,ASIA
64,CWT,Travel Agency,No,23.76,Online,38,52,Customised Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,12,39,Cancellation Plan,ASIA
28,EPX,Travel Agency,Yes,0,Online,125,112,Customised Plan,Americas
26,EPX,Travel Agency,No,0,Online,31,96,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,76,70,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,81,20,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,23,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,22,32,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,11,19,Cancellation Plan,ASIA
40,C2B,Airlines,No,3.75,Online,2,15,Silver Plan,ASIA
30,EPX,Travel Agency,No,0,Online,18,28,Customised Plan,ASIA
27,EPX,Travel Agency,Yes,0,Offline,19,33,Customised Plan,ASIA
34,EPX,Travel Agency,No,0,Online,8,20,Customised Plan,ASIA
26,CWT,Travel Agency,Yes,132.99,Online,368,204.6,Gold Plan,ASIA
28,EPX,Travel Agency,No,0,Online,70,112,Customised Plan,Americas
69,JZI,Airlines,No,7.7,Online,10,22,Bronze Plan,ASIA
34,CWT,Travel Agency,No,23.73,Online,12,36.5,Gold Plan,ASIA
25,C2B,Airlines,Yes,15.5,Online,66,62,Bronze Plan,ASIA
46,C2B,Airlines,Yes,13.31,Online,64,53.25,Bronze Plan,ASIA
29,C2B,Airlines,No,10.38,Online,15,41.5,Silver Plan,ASIA
29,C2B,Airlines,Yes,15.5,Online,73,62,Silver Plan,ASIA
26,C2B,Airlines,Yes,7.47,Online,106,20.87,Bronze Plan,ASIA
39,C2B,Airlines,No,34.13,Online,55,136.5,Gold Plan,ASIA
28,C2B,Airlines,Yes,13.25,Online,21,53,Bronze Plan,ASIA
48,C2B,Airlines,Yes,64.8,Online,382,259.2,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,48,20,Customised Plan,ASIA
58,CWT,Travel Agency,Yes,10.5,Offline,17,30,Customised Plan,ASIA
25,EPX,Travel Agency,Yes,0,Online,381,73,Cancellation Plan,Americas
28,EPX,Travel Agency,No,0,Online,190,22,Cancellation Plan,Americas
28,EPX,Travel Agency,No,0,Online,79,80,Cancellation Plan,Americas
36,C2B,Airlines,Yes,63.21,Online,364,252.85,Silver Plan,ASIA
24,C2B,Airlines,Yes,5.53,Online,31,22.1,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,303,84,Customised Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,10,31,Cancellation Plan,ASIA
37,EPX,Travel Agency,No,0,Online,45,13,Cancellation Plan,ASIA
22,CWT,Travel Agency,No,10.64,Online,28,28,Bronze Plan,ASIA
24,EPX,Travel Agency,No,0,Online,39,10,Cancellation Plan,ASIA
36,CWT,Travel Agency,No,35.64,Online,134,59.4,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,38,12,Cancellation Plan,ASIA
35,EPX,Travel Agency,No,0,Online,17,38,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,118,28,Cancellation Plan,Americas
69,C2B,Airlines,Yes,12.45,Online,12,49.8,Silver Plan,ASIA
35,CWT,Travel Agency,No,23.76,Online,25,39.6,Customised Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,24,51,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,137,78,Customised Plan,ASIA
51,CWT,Travel Agency,Yes,83.16,Online,34,138.6,Customised Plan,ASIA
22,C2B,Airlines,Yes,7.38,Online,30,29.5,Bronze Plan,ASIA
48,C2B,Airlines,No,0.25,Online,12,184,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,21,78,Cancellation Plan,EUROPE
37,JZI,Airlines,No,12.25,Online,11,25.87,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,105,20,Customised Plan,ASIA
32,C2B,Airlines,Yes,20.64,Online,24,82.55,Silver Plan,ASIA
44,JZI,Airlines,No,6.3,Online,2,18,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,21,40,Cancellation Plan,ASIA
28,C2B,Airlines,No,4,Online,6,16,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,15,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,31,Online,21,206.6,Customised Plan,ASIA
52,CWT,Travel Agency,No,23.76,Online,34,39.6,Customised Plan,ASIA
29,C2B,Airlines,No,17.39,Online,48,69.55,Bronze Plan,ASIA
21,C2B,Airlines,Yes,5,Online,9,20,Bronze Plan,ASIA
38,C2B,Airlines,Yes,63.21,Online,366,252.85,Silver Plan,ASIA
34,EPX,Travel Agency,Yes,0,Offline,10,20,Customised Plan,ASIA
28,C2B,Airlines,Yes,20.64,Online,16,82.55,Silver Plan,ASIA
26,C2B,Airlines,Yes,8.38,Online,30,33.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,5,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,8,69,Cancellation Plan,ASIA
22,JZI,Airlines,No,30.45,Online,47,158,Bronze Plan,EUROPE
32,C2B,Airlines,No,54,Online,390,216,Silver Plan,ASIA
29,EPX,Travel Agency,No,0,Online,31,20,Customised Plan,ASIA
30,C2B,Airlines,No,13.49,Online,28,53.95,Silver Plan,ASIA
37,C2B,Airlines,Yes,5.63,Online,5,22.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,40,39,Customised Plan,ASIA
44,C2B,Airlines,Yes,63.21,Online,419,252.85,Silver Plan,ASIA
31,CWT,Travel Agency,No,41.58,Online,224,69.3,Customised Plan,Americas
40,JZI,Airlines,No,7.7,Online,9,22,Bronze Plan,ASIA
48,CWT,Travel Agency,No,10.64,Online,20,28,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,18,20,Customised Plan,ASIA
30,CWT,Travel Agency,No,23.76,Online,36,39.6,Customised Plan,EUROPE
30,C2B,Airlines,Yes,5.75,Online,20,23,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,127,16,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,12,52,Customised Plan,ASIA
62,C2B,Airlines,Yes,63.21,Online,365,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,6,24,Cancellation Plan,ASIA
38,JZI,Airlines,No,7.7,Online,72,22,Bronze Plan,ASIA
25,EPX,Travel Agency,No,0,Online,55,10,Cancellation Plan,ASIA
30,EPX,Travel Agency,No,0,Online,49,16,Cancellation Plan,ASIA
51,CWT,Travel Agency,No,10.5,Offline,47,30,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,25,79,Customised Plan,ASIA
45,C2B,Airlines,Yes,20.38,Online,20,81.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,105,17,Cancellation Plan,ASIA
48,CWT,Travel Agency,Yes,10.64,Online,27,28,Bronze Plan,ASIA
51,CWT,Travel Agency,No,41.58,Online,29,69.3,Customised Plan,EUROPE
35,EPX,Travel Agency,No,0,Online,4,10,Cancellation Plan,ASIA
28,C2B,Airlines,Yes,20.38,Online,29,81.5,Silver Plan,ASIA
28,C2B,Airlines,Yes,46.96,Online,367,187.85,Silver Plan,ASIA
25,C2B,Airlines,No,23,Online,34,164,Bronze Plan,ASIA
49,C2B,Airlines,No,9.2,Online,368,23,Bronze Plan,ASIA
23,EPX,Travel Agency,No,0,Online,65,19,Cancellation Plan,ASIA
36,C2B,Airlines,No,22,Online,17,88,Gold Plan,ASIA
48,CWT,Travel Agency,No,18.62,Online,55,49,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,138,17,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,22,195,Customised Plan,ASIA
28,C2B,Airlines,Yes,97.34,Online,367,389.35,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,25,90,Customised Plan,EUROPE
48,C2B,Airlines,No,0.09,Online,4580,0.32,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,33,25,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,25,21,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,90,16,Cancellation Plan,ASIA
35,CWT,Travel Agency,Yes,132.99,Online,365,204.6,Gold Plan,ASIA
28,CWT,Travel Agency,No,41.58,Online,20,0,Customised Plan,ASIA
45,JZI,Airlines,No,6.3,Online,9,18,Bronze Plan,ASIA
30,CWT,Travel Agency,No,41.27,Online,156,63.5,Silver Plan,Americas
27,C2B,Airlines,Yes,10,Online,13,40,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,14,Cancellation Plan,ASIA
52,C2B,Airlines,Yes,5,Online,11,20,Bronze Plan,ASIA
36,C2B,Airlines,Yes,27.25,Online,55,109,Silver Plan,ASIA
57,C2B,Airlines,Yes,11.75,Online,16,47,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,53,22.87,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,4,40,Cancellation Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,9,87,Customised Plan,ASIA
65,EPX,Travel Agency,No,0,Online,9,20,Customised Plan,ASIA
48,C2B,Airlines,No,6.63,Online,13,26.5,Bronze Plan,ASIA
32,C2B,Airlines,No,59.88,Online,365,239.5,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,26,24,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,67,25,Cancellation Plan,ASIA
26,C2B,Airlines,No,7.25,Online,17,29,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,47,Cancellation Plan,ASIA
65,EPX,Travel Agency,No,0,Online,43,25,Customised Plan,ASIA
74,C2B,Airlines,Yes,6.63,Online,52,26.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,43,0,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,0,Customised Plan,ASIA
36,C2B,Airlines,Yes,4.63,Online,12,18.5,Silver Plan,ASIA
22,C2B,Airlines,Yes,11.75,Online,16,47,Bronze Plan,ASIA
22,EPX,Travel Agency,No,0,Online,20,27,Cancellation Plan,Americas
44,JZI,Airlines,No,7.7,Online,10,22,Bronze Plan,ASIA
48,EPX,Travel Agency,No,0,Online,184,80,Cancellation Plan,Americas
48,CWT,Travel Agency,No,53.46,Online,28,89.1,Customised Plan,ASIA
25,CWT,Travel Agency,Yes,11.88,Online,14,19.8,Customised Plan,ASIA
55,JZI,Airlines,No,12.25,Online,74,35,Bronze Plan,ASIA
65,CWT,Travel Agency,No,9.57,Offline,78,29,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,42,83,Customised Plan,EUROPE
42,CWT,Travel Agency,No,11.88,Online,31,19.8,Customised Plan,Americas
31,CWT,Travel Agency,No,17.82,Online,28,44,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,11,33,Cancellation Plan,ASIA
57,EPX,Travel Agency,No,0,Online,9,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,4,39,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,26,20,Customised Plan,ASIA
27,C2B,Airlines,No,54,Online,368,216,Silver Plan,ASIA
39,CWT,Travel Agency,No,59.4,Online,62,99,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,12,49,Customised Plan,ASIA
24,CWT,Travel Agency,No,41.58,Online,62,69.3,Customised Plan,Americas
30,C2B,Airlines,Yes,63.21,Online,364,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,223,28,Customised Plan,ASIA
27,EPX,Travel Agency,No,0,Online,19,20,Customised Plan,ASIA
35,EPX,Travel Agency,No,0,Online,12,19,Cancellation Plan,ASIA
26,EPX,Travel Agency,No,0,Online,10,10,Cancellation Plan,ASIA
41,EPX,Travel Agency,No,0,Online,10,50,Customised Plan,ASIA
46,C2B,Airlines,No,11.25,Online,4,45,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,17,62,Customised Plan,ASIA
30,C2B,Airlines,No,8.38,Online,24,33.5,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,67,20,Customised Plan,ASIA
54,C2B,Airlines,Yes,11.38,Online,41,45.5,Bronze Plan,ASIA
39,C2B,Airlines,No,6,Online,44,15,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,187,39,Cancellation Plan,ASIA
31,EPX,Travel Agency,No,0,Online,40,112,Customised Plan,Americas
31,C2B,Airlines,Yes,63.21,Online,370,252.85,Silver Plan,ASIA
72,C2B,Airlines,Yes,17.15,Online,33,68.6,Gold Plan,ASIA
32,CWT,Travel Agency,No,5.94,Online,2,9.9,Customised Plan,ASIA
38,CWT,Travel Agency,No,23.76,Online,84,39.6,Customised Plan,EUROPE
30,C2B,Airlines,Yes,10.13,Online,22,40.5,Bronze Plan,ASIA
24,C2B,Airlines,No,4.63,Online,13,18.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,15,10,Cancellation Plan,ASIA
28,C2B,Airlines,Yes,12.13,Online,29,48.5,Silver Plan,ASIA
64,CWT,Travel Agency,No,90.09,Online,466,138.6,Silver Plan,ASIA
48,C2B,Airlines,No,2.81,Online,2,10.04,Customised Plan,ASIA
36,CWT,Travel Agency,No,149.5,Online,364,230,Silver Plan,Americas
69,CWT,Travel Agency,No,10.5,Offline,29,30,Customised Plan,ASIA
41,C2B,Airlines,Yes,63.21,Online,364,252.85,Silver Plan,ASIA
27,CWT,Travel Agency,No,17.82,Online,6,0,Customised Plan,Americas
25,C2B,Airlines,No,12.4,Online,1,31,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,66,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,103,35,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,57,37,Cancellation Plan,ASIA
47,C2B,Airlines,Yes,63.21,Online,367,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,50,60,Customised Plan,ASIA
29,EPX,Travel Agency,No,0,Online,22,30,Customised Plan,Americas
50,C2B,Airlines,Yes,6,Online,21,24,Bronze Plan,ASIA
31,CWT,Travel Agency,No,29.7,Online,8,49.5,Customised Plan,EUROPE
30,C2B,Airlines,No,6,Online,4,15,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,18,27,Customised Plan,ASIA
31,EPX,Travel Agency,No,0,Online,102,18,Cancellation Plan,ASIA
52,C2B,Airlines,Yes,54,Online,367,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,27,25,Customised Plan,ASIA
52,C2B,Airlines,No,6,Online,15,15,Bronze Plan,ASIA
67,EPX,Travel Agency,No,0,Online,21,10,Cancellation Plan,ASIA
33,CWT,Travel Agency,No,17.82,Online,31,29.7,Customised Plan,ASIA
35,C2B,Airlines,Yes,4.5,Online,29,18,Bronze Plan,ASIA
28,C2B,Airlines,No,13.75,Online,6,55,Gold Plan,ASIA
57,C2B,Airlines,Yes,8.38,Online,32,33.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,8,10,Cancellation Plan,ASIA
22,C2B,Airlines,Yes,5.88,Online,12,23.5,Bronze Plan,ASIA
29,CWT,Travel Agency,Yes,11.88,Online,37,19.8,Customised Plan,Americas
36,EPX,Travel Agency,Yes,0,Online,93,20,Customised Plan,ASIA
40,CWT,Travel Agency,No,210.21,Online,368,323.4,Gold Plan,Americas
63,C2B,Airlines,Yes,11.75,Online,16,47,Bronze Plan,ASIA
37,C2B,Airlines,Yes,54,Online,366,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,10,28,Customised Plan,ASIA
19,CWT,Travel Agency,No,10.5,Offline,32,30,Customised Plan,ASIA
35,C2B,Airlines,No,12,Online,34,48,Bronze Plan,ASIA
47,EPX,Travel Agency,No,0,Online,3,33,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,25,17,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,10,Cancellation Plan,ASIA
39,JZI,Airlines,No,11.55,Online,60,33,Bronze Plan,ASIA
26,C2B,Airlines,Yes,6.75,Online,8,27,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,19,72,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,63,23,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,16,17,Cancellation Plan,ASIA
28,C2B,Airlines,Yes,5.25,Online,13,21,Bronze Plan,ASIA
57,CWT,Travel Agency,No,35.64,Online,33,59.4,Customised Plan,Americas
38,C2B,Airlines,No,6,Online,34,15,Bronze Plan,ASIA
20,C2B,Airlines,Yes,8.81,Online,33,35.25,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,4,20,Customised Plan,ASIA
33,C2B,Airlines,No,4,Online,8,16,Bronze Plan,ASIA
53,EPX,Travel Agency,No,0,Online,13,21,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,41,72,Cancellation Plan,ASIA
30,CWT,Travel Agency,No,17.82,Online,20,0,Customised Plan,ASIA
28,EPX,Travel Agency,No,0,Online,42,58,Cancellation Plan,Americas
54,JZI,Airlines,No,20.3,Online,33,58,Bronze Plan,Americas
60,JZI,Airlines,No,7.7,Online,39,22,Bronze Plan,ASIA
42,C2B,Airlines,Yes,36,Online,24,144,Silver Plan,ASIA
21,EPX,Travel Agency,No,0,Online,81,112,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,10,68,Cancellation Plan,EUROPE
30,EPX,Travel Agency,Yes,0,Online,105,19.87,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,28,10,Cancellation Plan,EUROPE
23,C2B,Airlines,No,3.38,Online,13,13.5,Bronze Plan,ASIA
27,C2B,Airlines,Yes,5.75,Online,12,23,Bronze Plan,ASIA
33,EPX,Travel Agency,No,0,Online,3,39,Cancellation Plan,ASIA
45,C2B,Airlines,Yes,83.25,Online,373,333,Gold Plan,ASIA
31,CWT,Travel Agency,No,23.76,Online,9,0,Customised Plan,ASIA
55,CWT,Travel Agency,No,23.76,Online,8,39.6,Customised Plan,Americas
34,C2B,Airlines,Yes,63.21,Online,376,252.85,Silver Plan,ASIA
46,CWT,Travel Agency,No,11.88,Online,30,19.8,Customised Plan,ASIA
