Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,0,1009,2,2,1,2434,2,31,3,2,1,6893,19461,3,15,3,4,80,1,11,3,3,7,7,1,7
34,0,507,15,2,1,2435,3,66,3,2,1,6125,23553,1,12,3,4,80,0,10,6,4,10,8,9,6
25,0,882,19,1,1,2436,4,67,3,1,4,3669,9075,3,11,3,3,80,3,7,6,2,3,2,1,2
58,1,601,7,4,1,2437,3,53,2,3,1,10008,12023,7,14,3,4,80,0,31,0,2,10,9,5,9
40,0,329,1,4,1,2438,2,88,3,1,2,2387,6762,3,22,4,3,80,1,7,3,3,4,2,0,3
36,0,607,7,3,1,2439,1,83,4,2,1,4639,2261,2,16,3,4,80,1,17,2,2,15,7,6,13
48,0,855,4,3,1,2440,4,54,3,3,4,7898,18706,1,11,3,3,80,0,11,2,3,10,9,0,8
27,0,1291,11,3,1,2441,3,98,4,1,4,2534,6527,8,14,3,2,80,1,5,4,3,1,0,0,0
51,0,1405,11,2,1,2442,4,82,2,4,2,13142,24439,3,16,3,2,80,0,29,1,2,5,2,0,3
18,0,1124,1,3,1,2443,4,97,3,1,4,1611,19305,1,15,3,3,80,0,0,5,4,0,0,0,0
35,0,817,1,3,1,2444,4,60,2,2,4,5363,10846,0,12,3,2,80,1,10,0,3,9,7,0,0
27,0,793,2,1,1,2445,4,43,1,2,4,5071,20392,3,20,4,2,80,0,8,3,3,6,2,0,0
55,1,267,13,4,1,2446,1,85,4,4,3,13695,9277,6,17,3,3,80,0,24,2,2,19,7,3,8
56,0,1369,23,3,1,2447,4,68,3,4,2,13402,18235,4,12,3,1,80,1,33,0,3,19,16,15,9
34,0,999,26,1,1,2448,1,92,2,1,3,2029,15891,1,20,4,3,80,3,5,2,3,5,4,0,0
40,0,1202,2,1,1,2449,2,89,4,2,3,6377,13888,5,20,4,2,80,3,15,0,3,12,11,11,8
34,0,285,29,3,1,2450,2,86,3,2,3,5429,17491,4,13,3,1,80,2,10,1,3,8,7,7,7
31,1,703,2,3,1,2451,3,90,2,1,4,2785,11882,7,14,3,3,80,0,3,3,4,1,0,0,0
35,1,662,18,4,1,2452,4,67,3,2,3,4614,23288,0,18,3,3,80,1,5,0,2,4,2,3,2
38,0,693,7,3,1,2453,4,57,4,1,3,2610,15748,1,11,3,4,80,3,4,2,3,4,2,0,3
34,0,404,2,4,1,2454,3,98,3,2,4,6687,6163,1,11,3,4,80,0,14,2,4,14,11,4,11
28,0,736,26,3,1,2455,3,48,2,2,1,4724,24232,1,11,3,3,80,1,5,0,3,5,3,0,4
31,1,330,22,4,1,2456,4,98,3,2,3,6179,21057,1,15,3,4,80,2,10,3,2,10,2,6,7
39,0,1498,21,4,1,2457,1,44,2,2,4,6120,3567,3,12,3,4,80,2,8,2,4,5,4,1,4
51,0,541,2,3,1,2458,2,52,3,3,2,10596,15395,2,11,3,2,80,0,14,5,3,4,2,3,2
41,0,1200,22,3,1,2459,4,75,3,2,4,5467,13953,3,14,3,1,80,2,12,4,2,6,2,3,3
37,0,1439,4,1,1,2460,3,54,3,1,3,2996,5182,7,15,3,4,80,0,8,2,3,6,4,1,3
33,0,1111,5,1,1,2461,2,61,3,2,4,9998,19293,6,13,3,1,80,0,8,2,4,5,4,1,2
32,0,499,2,1,1,2462,3,36,3,2,2,4078,20497,0,13,3,1,80,3,4,3,2,3,2,1,2
39,0,1485,25,2,1,2463,3,71,3,3,3,10920,3449,3,21,4,2,80,1,13,2,3,6,4,0,5
25,0,1372,18,1,1,2464,1,93,4,2,3,6232,12477,2,11,3,2,80,0,6,3,2,3,2,1,2
52,0,322,28,2,1,2465,4,59,4,4,3,13247,9731,2,11,3,2,80,1,24,3,2,5,3,0,2
43,0,930,6,3,1,2466,1,73,2,2,3,4081,20003,1,14,3,1,80,0,20,3,1,20,7,1,8
27,0,205,10,3,1,2467,4,98,2,2,4,5769,7100,1,11,3,4,80,0,6,3,3,6,2,4,4
27,1,135,17,4,1,2468,4,51,3,1,3,2394,25681,1,13,3,4,80,0,8,2,3,8,2,7,7
26,0,683,2,1,1,2469,1,36,2,1,4,3904,4050,0,12,3,4,80,0,5,2,3,4,3,1,1
42,0,1147,10,3,1,2470,3,31,3,4,1,16799,16616,0,14,3,3,80,1,21,5,3,20,7,0,9
52,0,258,8,4,1,2471,3,54,3,1,1,2950,17363,9,13,3,3,80,0,12,2,1,5,4,0,4
37,0,1462,11,3,1,2472,1,94,3,1,3,3629,19106,4,18,3,1,80,0,8,6,3,3,2,0,2
35,0,200,18,2,1,2473,3,60,3,3,4,9362,19944,2,11,3,3,80,0,10,2,3,2,2,2,2
25,0,949,1,3,1,2474,1,81,3,1,4,3229,4910,4,11,3,2,80,1,7,2,2,3,2,0,2
26,0,652,7,3,1,2475,3,100,4,1,1,3578,23577,0,12,3,4,80,0,8,2,3,7,7,0,7
29,0,332,17,3,1,2476,2,51,2,3,1,7988,9769,1,13,3,1,80,0,10,3,2,10,9,0,9
49,1,1475,28,2,1,2477,1,97,2,2,1,4284,22710,3,20,4,1,80,0,20,2,3,4,3,1,3
29,1,337,14,1,1,2478,3,84,3,3,4,7553,22930,0,12,3,1,80,0,9,1,3,8,7,7,7
54,0,971,1,3,1,2479,4,54,3,4,4,17328,5652,6,19,3,4,80,0,29,3,2,20,7,12,7
58,0,1055,1,3,1,2480,4,76,3,5,1,19701,22456,3,21,4,3,80,1,32,3,3,9,8,1,5
55,0,1136,1,4,1,2481,2,81,4,4,4,14732,12414,2,13,3,4,80,2,31,4,4,7,7,0,0
36,0,1174,3,4,1,2482,1,99,3,2,2,9278,20763,3,16,3,4,80,0,15,3,3,5,4,0,1
31,1,667,1,4,1,2483,2,50,1,1,3,1359,16154,1,12,3,2,80,0,1,3,3,1,0,0,0
30,0,855,7,4,1,2484,4,73,3,2,1,4779,12761,7,14,3,2,80,2,8,3,3,3,2,0,2
31,0,182,8,5,1,2485,1,93,3,4,2,16422,8847,3,11,3,3,80,0,9,3,4,3,2,1,0
34,0,560,1,4,1,2486,4,91,3,1,1,2996,20284,5,14,3,3,80,2,10,2,3,4,3,1,3
31,1,202,8,3,1,2487,1,34,2,1,2,1261,22262,1,12,3,3,80,0,1,3,4,1,0,0,0
27,0,1377,11,1,1,2488,2,91,3,1,1,2099,7679,0,14,3,2,80,0,6,3,4,5,0,1,4
36,0,172,4,4,1,2489,1,37,2,2,4,5810,22604,1,16,3,3,80,0,10,2,2,10,4,1,8
36,0,329,16,4,1,2490,3,98,2,2,1,5647,13494,4,13,3,1,80,2,11,3,2,3,2,0,2
47,0,465,1,3,1,2491,1,74,3,1,4,3420,10205,7,12,3,3,80,1,17,2,2,6,5,1,2
25,1,383,9,2,1,2492,1,68,2,1,1,4400,15182,3,12,3,1,80,0,6,2,3,3,2,2,2
37,0,1413,5,2,1,2493,3,84,4,1,3,3500,25470,0,14,3,1,80,0,7,2,1,6,5,1,3
56,0,1255,1,2,1,2494,1,90,3,1,1,2066,10494,2,22,4,4,80,1,5,3,4,3,2,1,0
47,0,359,2,4,1,2495,1,82,3,4,3,17169,26703,3,19,3,2,80,2,26,2,4,20,17,5,6
24,0,1476,4,1,1,2496,4,42,3,2,3,4162,15211,1,12,3,3,80,2,5,3,3,5,4,0,3
32,0,601,7,5,1,2497,4,97,3,2,4,9204,23343,4,12,3,3,80,1,7,3,2,4,3,0,3
34,0,401,1,3,1,2498,4,86,2,1,2,3294,3708,5,17,3,1,80,1,7,2,2,5,4,0,2
41,0,1283,5,5,1,2499,2,90,4,1,3,2127,5561,2,12,3,1,80,0,7,5,2,4,2,0,3
40,0,663,9,4,1,2500,3,81,3,2,3,3975,23099,3,11,3,3,80,2,11,2,4,8,7,0,7
31,0,326,8,2,1,2501,1,31,3,3,4,10793,8386,1,18,3,1,80,1,13,5,3,13,7,9,9
46,1,377,9,3,1,2502,1,52,3,3,4,10096,15986,4,11,3,1,80,1,28,1,4,7,7,4,3
39,1,592,2,3,1,2503,1,54,2,1,1,3646,17181,2,23,4,2,80,0,11,2,4,1,0,0,0
31,1,1445,1,5,1,2504,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,2,3,10,8,4,7
45,0,1038,20,3,1,2505,2,95,1,3,1,10851,19863,2,18,3,2,80,1,24,2,3,7,7,0,7
31,0,1398,8,2,1,2506,4,96,4,1,2,2109,24609,9,18,3,4,80,0,8,3,3,3,2,0,2
31,1,523,2,3,1,2507,2,94,3,1,4,3722,21081,6,13,3,3,80,1,7,2,1,2,2,2,2
45,0,1448,29,3,1,2508,2,55,3,3,4,9380,14720,4,18,3,4,80,2,10,4,4,3,1,1,2
48,0,1221,7,3,1,2509,3,96,3,2,1,5486,24795,4,11,3,1,80,3,15,3,3,2,2,2,2
34,1,1107,9,4,1,2510,1,52,3,1,3,2742,3072,1,15,3,4,80,0,2,0,3,2,2,2,2
40,0,218,8,1,1,2511,4,55,2,3,2,13757,25178,2,11,3,3,80,1,16,5,3,9,8,4,8
28,0,866,5,3,1,2512,4,84,3,2,1,8463,23490,0,18,3,4,80,0,6,4,3,5,4,1,3
44,0,981,5,3,1,2513,3,90,2,1,3,3162,7973,3,14,3,4,80,0,7,5,3,5,2,0,3
53,0,447,2,3,1,2514,4,39,4,4,2,16598,19764,4,12,3,2,80,0,35,2,2,9,8,8,8
49,0,1495,5,4,1,2515,1,96,3,2,3,6651,21534,2,14,3,2,80,1,20,0,2,3,2,1,2
40,0,896,2,3,1,2516,3,68,3,1,3,2345,8045,2,14,3,3,80,1,8,3,4,3,1,1,2
44,0,1467,20,3,1,2517,4,49,3,1,2,3420,21158,1,13,3,3,80,0,6,3,2,5,2,1,3
33,0,430,7,3,1,2518,4,54,3,2,1,4373,17456,0,14,3,1,80,2,5,2,3,4,3,0,3
34,0,1326,3,3,1,2519,4,81,1,2,1,4759,15891,3,18,3,4,80,0,15,2,3,13,9,3,12
30,0,1358,16,1,1,2520,4,96,3,2,3,5301,2939,8,15,3,3,80,2,4,2,2,2,1,2,2
42,0,748,9,2,1,2521,1,74,3,1,4,3673,16458,1,13,3,3,80,0,12,3,3,12,9,5,8
44,0,383,1,5,1,2522,1,79,3,2,3,4768,9282,7,12,3,3,80,1,11,4,2,1,0,0,0
30,0,990,7,3,1,2523,3,64,3,1,3,1274,7152,1,13,3,2,80,2,1,2,2,1,0,0,0
57,0,405,1,2,1,2524,2,93,4,2,3,4900,2721,0,24,4,1,80,1,13,2,2,12,9,2,8
49,0,1490,7,4,1,2525,3,35,3,3,2,10466,20948,3,14,3,2,80,2,29,3,3,8,7,0,7
34,0,829,15,3,1,2526,2,71,3,4,1,17007,11929,7,14,3,4,80,2,16,3,2,14,8,6,9
28,1,1496,1,3,1,2527,1,92,3,1,3,2909,15747,3,15,3,4,80,1,5,3,4,3,2,1,2
29,1,115,13,3,1,2528,1,51,3,2,2,5765,17485,5,11,3,1,80,0,7,4,1,5,3,0,0
34,1,790,24,4,1,2529,1,40,2,2,2,4599,7815,0,23,4,3,80,0,16,2,4,15,9,10,10
35,0,660,7,1,1,2530,4,76,3,1,3,2404,16192,1,13,3,1,80,1,1,3,3,1,0,0,0
24,1,381,9,3,1,2531,2,89,3,1,1,3172,16998,2,11,3,3,80,0,4,2,2,0,0,0,0
24,0,830,13,2,1,2532,4,78,3,1,2,2033,7103,1,13,3,3,80,1,1,2,3,1,0,0,0
44,0,1193,2,1,1,2533,2,86,3,3,3,10209,19719,5,18,3,2,80,0,16,2,2,2,2,2,2
29,0,1246,19,3,1,2534,3,77,2,2,3,8620,23757,1,14,3,3,80,2,10,3,3,10,7,0,4
30,0,330,1,3,1,2535,3,46,3,1,3,2064,15428,0,21,4,1,80,1,6,3,4,5,3,1,3
55,0,1229,4,4,1,2536,4,30,3,2,3,4035,16143,0,16,3,2,80,0,4,2,3,3,2,1,2
33,0,1099,4,4,1,2537,1,82,2,1,2,3838,8192,8,11,3,4,80,0,8,5,3,5,4,0,2
47,0,571,14,3,1,2538,3,78,3,2,3,4591,24200,3,17,3,3,80,1,11,4,2,5,4,1,2
28,1,289,2,2,1,2539,3,38,2,1,1,2561,5355,7,11,3,3,80,0,8,2,2,0,0,0,0
28,0,1423,1,3,1,2540,1,72,2,1,3,1563,12530,1,14,3,4,80,1,1,2,1,1,0,0,0
28,0,467,7,3,1,2541,3,55,3,2,1,4898,11827,0,14,3,4,80,0,5,5,3,4,2,1,3
49,0,271,3,2,1,2542,3,43,2,2,1,4789,23070,4,25,4,1,80,1,10,3,3,3,2,1,2
29,0,410,2,1,1,2543,4,97,3,1,2,3180,4668,0,13,3,3,80,3,4,3,3,3,2,0,2
28,0,1083,29,1,1,2544,3,96,1,2,2,6549,3173,1,14,3,2,80,2,8,2,2,8,6,1,7
33,0,516,8,5,1,2545,4,69,3,2,3,6388,22049,2,17,3,1,80,0,14,6,3,0,0,0,0
32,0,495,10,3,1,2546,3,64,3,3,4,11244,21072,2,25,4,2,80,0,10,5,4,5,2,0,0
54,0,1050,11,4,1,2547,2,87,3,4,4,16032,24456,3,20,4,1,80,1,26,2,3,14,9,1,12
29,1,224,1,4,1,2548,1,100,2,1,1,2362,7568,6,13,3,3,80,0,11,2,1,9,7,0,7
44,0,136,28,3,1,2549,4,32,3,4,1,16328,22074,3,13,3,3,80,1,24,1,4,20,6,14,17
39,0,1089,6,3,1,2550,2,32,3,3,2,8376,9150,4,18,3,4,80,0,9,3,3,2,0,2,2
46,0,228,3,3,1,2551,3,51,3,4,2,16606,11380,8,12,3,4,80,1,23,2,4,13,12,5,1
35,0,1029,16,3,1,2552,4,91,2,3,2,8606,21195,1,19,3,4,80,0,11,3,1,11,8,3,3
23,0,507,20,1,1,2553,1,97,3,2,3,2272,24812,0,14,3,2,80,0,5,2,3,4,3,1,2
40,1,676,9,4,1,2554,4,86,3,1,1,2018,21831,3,14,3,2,80,0,15,3,1,5,4,1,0
34,0,971,1,3,1,2555,4,64,2,3,3,7083,12288,1,14,3,4,80,0,10,3,3,10,9,8,6
31,1,561,3,3,1,2556,4,33,3,1,3,4084,4156,1,12,3,1,80,0,7,2,1,7,2,7,7
50,0,333,22,5,1,2557,3,88,1,4,4,14411,24450,1,13,3,4,80,0,32,2,3,32,6,13,9
34,0,1440,7,2,1,2558,2,55,3,1,3,2308,4944,0,25,4,2,80,1,12,4,3,11,10,5,7
42,0,1210,2,3,1,2559,3,68,2,1,2,4841,24052,4,14,3,2,80,1,4,3,3,1,0,0,0
37,0,674,13,3,1,2560,1,47,3,2,4,4285,3031,1,17,3,1,80,0,10,2,3,10,8,3,7
29,0,441,8,1,1,2561,3,39,1,2,1,9715,7288,3,13,3,3,80,1,9,3,3,7,7,0,7
33,0,575,25,3,1,2562,4,44,2,2,2,4320,24152,1,13,3,4,80,0,5,2,3,5,3,0,2
45,0,950,28,3,1,2563,4,97,3,1,4,2132,4585,4,20,4,4,80,1,8,3,3,5,4,0,3
42,0,288,2,3,1,2564,4,40,3,3,4,10124,18611,2,14,3,3,80,1,24,3,1,20,8,13,9
40,0,1342,9,2,1,2565,1,47,3,2,1,5473,19345,0,12,3,4,80,0,9,5,4,8,4,7,1
33,0,589,28,4,1,2566,2,79,3,2,3,5207,22949,1,12,3,2,80,1,15,3,3,15,14,5,7
40,0,898,6,2,1,2567,3,38,3,4,4,16437,17381,1,21,4,4,80,0,21,2,3,21,7,7,7
24,0,350,21,2,1,2568,3,57,2,1,1,2296,10036,0,14,3,2,80,3,2,3,3,1,1,0,0
40,0,1142,8,2,1,2569,4,72,3,2,4,4069,8841,3,18,3,3,80,0,8,2,3,2,2,2,2
45,0,538,1,4,1,2570,1,66,3,3,2,7441,20933,1,12,3,1,80,3,10,4,3,10,8,7,7
35,0,1402,28,4,1,2571,2,98,2,1,3,2430,26204,0,23,4,1,80,2,6,5,3,5,3,4,2
32,0,824,5,2,1,2572,4,67,2,2,2,5878,15624,3,12,3,1,80,1,12,2,3,7,1,2,5
36,0,1157,2,4,1,2573,3,70,3,1,4,2644,17001,3,21,4,4,80,0,7,3,2,3,2,1,2
48,0,492,16,4,1,2574,3,96,3,2,3,6439,13693,8,14,3,3,80,1,18,2,3,8,7,7,7
29,0,598,9,3,1,2575,3,91,4,1,3,2451,22376,6,18,3,1,80,2,5,2,2,1,0,0,0
33,0,1242,8,4,1,2576,1,46,3,2,1,6392,10589,2,13,3,4,80,1,8,6,1,2,2,2,2
30,1,740,1,3,1,2577,2,64,2,2,1,9714,5323,1,11,3,4,80,1,10,4,3,10,8,6,7
38,0,888,10,4,1,2578,3,71,3,2,3,6077,14814,3,11,3,3,80,0,10,2,3,6,3,1,2
35,0,992,1,3,1,2579,4,68,2,1,1,2450,21731,1,19,3,2,80,0,3,3,3,3,0,1,2
30,0,1288,29,4,1,2580,3,33,3,3,2,9250,17799,3,12,3,2,80,1,9,3,3,4,2,1,3
35,1,104,2,3,1,2581,1,69,3,1,1,2074,26619,1,12,3,4,80,1,1,2,3,1,0,0,0
53,1,607,2,5,1,2582,3,78,2,3,4,10169,14618,0,16,3,2,80,1,34,4,3,33,7,1,9
38,1,903,2,3,1,2583,3,81,3,2,2,4855,7653,4,11,3,1,80,2,7,2,3,5,2,1,4
32,0,1200,1,4,1,2584,4,62,3,2,1,4087,25174,4,14,3,2,80,1,9,3,2,6,5,1,2
48,0,1108,15,4,1,2585,3,65,3,1,1,2367,16530,8,12,3,4,80,1,10,3,2,8,2,7,6
34,0,479,7,4,1,2586,1,35,3,1,4,2972,22061,1,13,3,3,80,0,1,4,1,1,0,0,0
55,0,685,26,5,1,2587,3,60,2,5,4,19586,23037,1,21,4,3,80,1,36,3,3,36,6,2,13
34,0,1351,1,4,1,2588,2,45,3,2,4,5484,13008,9,17,3,2,80,1,9,3,2,2,2,2,1
26,0,474,3,3,1,2589,1,89,3,1,4,2061,11133,1,21,4,1,80,0,1,5,3,1,0,0,0
38,0,1245,14,3,1,2590,3,80,3,2,2,9924,12355,0,11,3,4,80,1,10,3,3,9,8,7,7
38,0,437,16,3,1,2591,2,90,3,2,2,4198,16379,2,12,3,2,80,0,8,5,4,3,2,1,2
36,0,884,1,4,1,2592,2,73,3,2,3,6815,21447,6,13,3,1,80,0,15,5,3,1,0,0,0
29,0,1370,3,1,1,2593,2,87,3,1,1,4723,16213,1,18,3,4,80,0,10,3,3,10,9,1,5
35,0,670,10,4,1,2594,1,51,3,2,3,6142,4223,3,16,3,3,80,0,10,4,3,5,2,0,4
39,0,1462,6,3,1,2595,4,38,4,3,3,8237,4658,2,11,3,1,80,1,11,3,3,7,6,7,6
29,0,995,2,1,1,2596,1,87,3,2,4,8853,24483,1,19,3,4,80,1,6,0,4,6,4,1,3
50,0,264,9,3,1,2597,3,59,3,5,3,19331,19519,4,16,3,3,80,1,27,2,3,1,0,0,0
23,0,977,10,3,1,2598,4,45,4,1,3,2073,12826,2,16,3,4,80,1,4,2,3,2,2,2,2
36,0,1302,6,4,1,2599,1,80,4,2,1,5562,19711,3,13,3,4,80,1,9,3,3,3,2,0,2
42,0,1059,9,2,1,2600,4,93,2,5,4,19613,26362,8,22,4,4,80,0,24,2,3,1,0,0,1
35,0,750,28,3,1,2601,2,46,4,2,3,3407,25348,1,17,3,4,80,2,10,3,2,10,9,6,8
34,0,653,10,4,1,2602,4,92,2,2,3,5063,15332,1,14,3,2,80,1,8,3,2,8,2,7,7
40,0,118,14,2,1,2603,4,84,3,2,1,4639,11262,1,15,3,3,80,1,5,2,3,5,4,1,2
43,0,990,27,3,1,2604,4,87,4,1,2,4876,5855,5,12,3,3,80,1,8,0,3,6,4,0,2
35,0,1349,7,2,1,2605,3,63,2,1,4,2690,7713,1,18,3,4,80,1,1,5,2,1,0,0,1
46,0,563,1,4,1,2606,4,56,4,4,1,17567,3156,1,15,3,2,80,0,27,5,1,26,0,0,12
28,1,329,24,3,1,2607,3,51,3,1,2,2408,7324,1,17,3,3,80,3,1,3,3,1,1,0,0
22,0,457,26,2,1,2608,2,85,2,1,3,2814,10293,1,14,3,2,80,0,4,2,2,4,2,1,3
50,0,1234,20,5,1,2609,2,41,3,4,3,11245,20689,2,15,3,3,80,1,32,3,3,30,8,12,13
32,0,634,5,4,1,2610,2,35,4,1,4,3312,18783,3,17,3,4,80,2,6,3,3,3,2,0,2
44,0,1313,7,3,1,2611,2,31,3,5,4,19049,3549,0,14,3,4,80,1,23,4,2,22,7,1,10
30,0,241,7,3,1,2612,2,48,2,1,2,2141,5348,1,12,3,2,80,1,6,3,2,6,4,1,1
45,0,1015,5,5,1,2613,3,50,1,2,1,5769,23447,1,14,3,1,80,0,10,3,3,10,7,1,4
45,0,336,26,3,1,2614,1,52,2,2,1,4385,24162,1,15,3,1,80,1,10,2,3,10,7,4,5
31,0,715,2,4,1,2615,4,54,3,2,1,5332,21602,7,13,3,4,80,0,10,3,3,5,2,0,3
36,0,559,12,4,1,2616,3,76,3,2,3,4663,12421,9,12,3,2,80,2,7,2,3,3,2,1,1
34,0,426,10,4,1,2617,3,42,4,2,4,4724,17000,1,13,3,1,80,1,9,3,3,9,7,7,2
49,0,722,25,4,1,2618,3,84,3,1,1,3211,22102,1,14,3,4,80,1,10,3,2,9,6,1,4
39,0,1387,10,5,1,2619,2,76,3,2,1,5377,3835,2,13,3,4,80,3,10,3,3,7,7,7,7
27,0,1302,19,3,1,2620,4,67,2,1,1,4066,16290,1,11,3,1,80,2,7,3,3,7,7,0,7
35,0,819,18,5,1,2621,2,48,4,2,1,5208,26312,1,11,3,4,80,0,16,2,3,16,15,1,10
28,0,580,27,3,1,2622,2,39,1,2,1,4877,20460,0,21,4,2,80,1,6,5,2,5,3,0,0
21,0,546,5,1,1,2623,3,97,3,1,4,3117,26009,1,18,3,3,80,0,3,2,3,2,2,2,2
18,1,544,3,2,1,2624,2,70,3,1,4,1569,18420,1,12,3,3,80,0,0,2,4,0,0,0,0
47,0,1176,26,4,1,2625,4,98,3,5,3,19658,5220,3,11,3,3,80,1,27,2,3,5,2,1,0
39,0,170,3,2,1,2626,3,76,2,2,3,3069,10302,0,15,3,4,80,1,11,3,3,10,8,0,7
40,0,884,15,3,1,2627,1,80,2,3,3,10435,25800,1,13,3,4,80,2,18,2,3,18,15,14,12
35,0,208,8,4,1,2628,3,52,3,2,3,4148,12250,1,12,3,4,80,1,15,5,3,14,11,2,9
37,0,671,19,3,1,2629,3,85,3,2,3,5768,26493,3,17,3,1,80,3,9,2,2,4,3,0,2
39,0,711,4,3,1,2630,1,81,3,2,3,5042,3140,0,13,3,4,80,0,10,2,1,9,2,3,8
45,0,1329,2,2,1,2631,4,59,2,2,4,5770,5388,1,19,3,1,80,2,10,3,3,10,7,3,9
38,0,397,2,2,1,2632,4,54,2,3,3,7756,14199,3,19,3,4,80,1,10,6,4,5,4,0,2
35,1,737,10,3,1,2633,4,55,2,3,1,10306,21530,9,17,3,3,80,0,15,3,3,13,12,6,0
37,0,1470,10,3,1,2634,2,71,3,1,2,3936,9953,1,11,3,1,80,1,8,2,1,8,4,7,7
40,0,448,16,3,1,2635,3,84,3,3,4,7945,19948,6,15,3,4,80,0,18,2,2,4,2,3,3
44,0,602,1,5,1,2636,1,37,3,2,4,5743,10503,4,11,3,3,80,0,14,3,3,10,7,0,2
48,0,365,4,5,1,2637,3,89,2,4,4,15202,5602,2,25,4,2,80,1,23,3,3,2,2,2,2
35,1,763,15,2,1,2638,1,59,1,2,4,5440,22098,6,14,3,4,80,2,7,2,2,2,2,2,2
24,0,567,2,1,1,2639,1,32,3,1,4,3760,17218,1,13,3,3,80,0,6,2,3,6,3,1,3
27,0,486,8,3,1,2640,2,86,4,1,3,3517,22490,7,17,3,1,80,0,5,0,3,3,2,0,2
27,0,591,2,3,1,2641,4,87,3,1,4,2580,6297,2,13,3,3,80,0,6,0,2,4,2,1,2
40,1,1329,7,3,1,2642,1,73,3,1,1,2166,3339,3,14,3,2,80,0,10,3,1,4,2,0,3
29,0,469,10,3,1,2643,3,42,2,2,3,5869,23413,9,11,3,3,80,0,8,2,3,5,2,1,4
36,0,711,5,4,1,2644,2,42,3,3,1,8008,22792,4,12,3,3,80,2,9,6,3,3,2,0,2
25,0,772,2,1,1,2645,4,77,4,2,3,5206,4973,1,17,3,3,80,2,7,6,3,7,7,0,7
39,0,492,12,3,1,2646,4,66,3,2,2,5295,7693,4,21,4,3,80,0,7,3,3,5,4,1,0
49,0,301,22,4,1,2647,1,72,3,4,2,16413,3498,3,16,3,2,80,2,27,2,3,4,2,1,2
50,0,813,17,5,1,2648,4,50,2,3,1,13269,21981,5,15,3,3,80,3,19,3,3,14,11,1,11
20,0,1141,2,3,1,2649,3,31,3,1,3,2783,13251,1,19,3,1,80,0,2,3,3,2,2,2,2
34,0,1130,3,3,1,2650,4,66,3,2,2,5433,19332,1,12,3,3,80,1,11,2,3,11,8,7,9
36,0,311,7,3,1,2651,1,77,3,1,2,2013,10950,2,11,3,3,80,0,15,4,3,4,3,1,3
49,0,465,6,1,1,2652,3,41,2,4,3,13966,11652,2,19,3,2,80,1,30,3,3,15,11,2,12
36,0,894,1,4,1,2653,4,33,2,2,3,4374,15411,0,15,3,3,80,0,4,6,3,3,2,1,2
36,0,1040,3,2,1,2654,4,79,4,2,1,6842,26308,6,20,4,1,80,1,13,3,3,5,4,0,4
54,0,584,22,5,1,2655,2,91,3,4,3,17426,18685,3,25,4,3,80,1,36,6,3,10,8,4,7
43,0,1291,15,2,1,2656,3,65,2,4,3,17603,3525,1,24,4,1,80,1,14,3,3,14,10,6,11
35,1,880,12,4,1,2657,4,36,3,2,4,4581,10414,3,24,4,1,80,0,13,2,4,11,9,6,7
38,0,1189,1,3,1,2658,4,90,3,2,4,4735,9867,7,15,3,4,80,2,19,4,4,13,11,2,9
29,0,991,5,3,1,2659,1,43,2,2,2,4187,3356,1,13,3,2,80,1,10,3,2,10,0,0,9
33,0,392,2,4,1,2660,4,93,3,2,4,5505,3921,1,14,3,3,80,2,6,5,3,6,2,0,4
32,0,977,2,3,1,2661,4,45,3,2,2,5470,25518,0,13,3,3,80,2,10,4,2,9,5,1,6
31,0,1112,5,4,1,2662,1,67,3,2,4,5476,22589,1,11,3,1,80,2,10,2,3,10,0,0,2
49,0,464,16,3,1,2663,4,74,3,1,1,2587,24941,4,16,3,2,80,1,17,2,2,2,2,2,2
38,0,148,2,3,1,2664,4,42,2,1,2,2440,23826,1,22,4,2,80,0,4,3,3,4,3,3,3
47,0,1225,2,4,1,2665,2,47,4,4,2,15972,21086,6,14,3,3,80,3,29,2,3,3,2,1,2
49,0,809,1,3,1,2666,3,36,3,4,3,15379,22384,4,14,3,1,80,0,23,2,3,8,7,0,0
41,0,1206,23,2,1,2667,4,80,3,3,3,7082,11591,3,16,3,4,80,0,21,2,3,2,0,0,2
20,0,727,9,1,1,2668,4,54,3,1,1,2728,21082,1,11,3,1,80,0,2,3,3,2,2,0,2
33,0,530,16,3,1,2669,3,36,3,2,4,5368,16130,1,25,4,3,80,1,7,2,3,6,5,1,2
36,0,1351,26,4,1,2670,1,80,3,2,3,5347,7419,6,14,3,2,80,2,10,2,2,3,2,0,2
44,0,528,1,3,1,2671,3,44,3,1,4,3195,4167,4,18,3,1,80,3,8,2,3,2,2,2,2
23,1,1320,8,1,1,2672,4,93,2,1,3,3989,20586,1,11,3,1,80,0,5,2,3,5,4,1,2
38,0,1495,4,2,1,2673,4,87,3,1,3,3306,26176,7,19,3,4,80,1,7,5,2,0,0,0,0
